SC,2004,48548.0
SC,2005,48826.0
SC,2008,46406.0
SC,2009,45404.0
KY,2015,42387.0
KY,2014,42835.0
KY,2011,42003.0
KY,2010,44684.0
KY,2012,42414.0
KY,1991,40344.0
KY,1990,43600.0
KY,1993,39386.0
KY,1992,38885.0
KY,1995,46071.0
KY,1994,42093.0
KY,1997,49272.0
KY,1996,48774.0
KY,1999,48008.0
KY,1998,52683.0
KY,2013,45666.0
KY,2002,48432.0
KY,2003,47599.0
KY,2000,49911.0
KY,2001,51456.0
KY,2006,46417.0
KY,2007,45099.0
KY,2004,44683.0
KY,2005,44540.0
KY,2008,45298.0
KY,2009,47131.0
OR,2015,60834.0
OR,2014,58943.0
OR,2011,54302.0
OR,2010,55010.0
OR,2012,53448.0
OR,1991,51254.0
OR,1990,51519.0
OR,1993,53544.0
OR,1992,52862.0
OR,1995,56216.0
OR,1994,49786.0
OR,1997,54862.0
OR,1996,53407.0
OR,1999,57799.0
OR,1998,56774.0
OR,2013,49858.0
OR,2002,55072.0
OR,2003,53658.0
OR,2000,58491.0
OR,2001,55253.0
OR,2006,55358.0
OR,2007,57427.0
OR,2004,51438.0
OR,2005,53594.0
OR,2008,56944.0
OR,2009,54238.0
SD,2015,55065.0
SD,2014,53114.0
SD,2011,49767.0
SD,2010,49302.0
SD,2012,51012.0
SD,1991,41830.0
SD,1990,43232.0
SD,1993,44817.0
SD,1992,43478.0
SD,1995,45713.0
SD,1994,47059.0
SD,1997,43737.0
SD,1996,44429.0
SD,1999,50982.0
SD,1998,47646.0
SD,2013,54350.0
SD,2002,49895.0
SD,2003,50931.0
SD,2000,50200.0
SD,2001,53108.0
SD,2006,53402.0
SD,2007,53062.0
SD,2004,51580.0
SD,2005,52371.0
SD,2008,56804.0
SD,2009,50624.0
